phone_id,t,lat,lon
356000000000653,15.0,38.540908,-121.749285
356000000000661,15.0,38.541284,-121.748926
356000000000679,15.0,38.541222,-121.749933
356000000000687,15.0,38.541108,-121.749591
356000000000695,15.0,38.540932,-121.74898
356000000000703,15.0,38.541018,-121.749341
356000000000711,15.0,38.541295,-121.749332
356000000000729,15.0,38.541045,-121.749594
356000000000737,15.0,38.541238,-121.74933
356000000000745,15.0,38.540853,-121.749464
356000000000752,15.0,38.541147,-121.748871
356000000000760,15.0,38.541127,-121.749467
356000000000778,15.0,38.540933,-121.74942
356000000000786,15.0,38.541166,-121.749509
356000000000794,15.0,38.541111,-121.74963
356000000000802,15.0,38.541334,-121.749545
356000000000810,15.0,38.541332,-121.749561
356000000000828,15.0,38.540943,-121.749253
356000000000836,15.0,38.541108,-121.749384
356000000000844,15.0,38.540892,-121.749557
356000000000851,15.0,38.541257,-121.748945
356000000000869,15.0,38.541362,-121.749216
356000000000877,15.0,38.54082,-121.749021
356000000000885,15.0,38.541072,-121.749665
356000000000893,15.0,38.54109,-121.749414
356000000000901,15.0,38.541068,-121.749101
356000000000919,15.0,38.540888,-121.74904
356000000000927,15.0,38.540908,-121.749574
356000000000935,15.0,38.540854,-121.749026
356000000000943,15.0,38.541239,-121.749686
356000000000950,15.0,38.540822,-121.749341
356000000000968,15.0,38.541197,-121.749481
356000000000976,15.0,38.541326,-121.749413
356000000000984,15.0,38.540781,-121.749177
356000000000992,15.0,38.541278,-121.749017
356000000000000,17.5,38.540702,-121.749378
356000000000018,17.5,38.540912,-121.749601
356000000000026,17.5,38.541333,-121.749382
356000000000034,17.5,38.540843,-121.749033
356000000000042,17.5,38.540934,-121.749409
356000000000059,17.5,38.540893,-121.74963
356000000000067,17.5,38.540779,-121.749678
356000000000075,17.5,38.540916,-121.749109
356000000000083,17.5,38.541365,-121.749624
356000000000091,17.5,38.540794,-121.749126
356000000000109,17.5,38.541421,-121.749195
356000000000117,17.5,38.540716,-121.749482
356000000000125,17.5,38.541017,-121.749041
356000000000133,17.5,38.540734,-121.749691
356000000000141,17.5,38.541178,-121.749035
356000000000158,17.5,38.541144,-121.748917
356000000000166,17.5,38.541325,-121.749139
356000000000174,17.5,38.541144,-121.749495
356000000000182,17.5,38.541197,-121.749045
356000000000190,17.5,38.541138,-121.748866
356000000000208,17.5,38.540707,-121.749327
356000000000216,17.5,38.541095,-121.749557
356000000000224,17.5,38.540963,-121.749666
356000000000232,17.5,38.541066,-121.749527
356000000000240,17.5,38.54084,-121.749376
356000000000257,17.5,38.541032,-121.74966
356000000000265,17.5,38.541227,-121.749717
356000000000273,17.5,38.541282,-121.749002
356000000000281,17.5,38.541287,-121.749653
356000000000299,17.5,38.540995,-121.749863
356000000000307,17.5,38.541317,-121.748856
356000000000315,17.5,38.541281,-121.749287
356000000000323,17.5,38.541297,-121.749067
356000000000331,17.5,38.540742,-121.74972
356000000000349,17.5,38.540913,-121.74956
356000000000356,17.5,38.541394,-121.749579
356000000000364,17.5,38.54119,-121.749098
356000000000372,17.5,38.541038,-121.748985
356000000000380,17.5,38.541081,-121.74918
356000000000398,17.5,38.541152,-121.749709
356000000000406,17.5,38.541015,-121.749072
356000000000414,17.5,38.541126,-121.749366
356000000000422,17.5,38.541122,-121.749505
356000000000430,17.5,38.540964,-121.749032
356000000000448,17.5,38.540816,-121.749691
356000000000455,17.5,38.541244,-121.749172
356000000000463,17.5,38.540914,-121.748977
356000000000471,17.5,38.541043,-121.749736
356000000000489,17.5,38.540994,-121.748831
356000000000497,17.5,38.541165,-121.749001
356000000000505,17.5,38.541258,-121.749749
356000000000513,17.5,38.540932,-121.749116
356000000000521,17.5,38.541007,-121.749638
356000000000539,17.5,38.540851,-121.749639
356000000000547,17.5,38.541378,-121.749154
356000000000554,17.5,38.541129,-121.749082
356000000000562,17.5,38.540954,-121.749589
356000000000570,17.5,38.541147,-121.749332
356000000000588,17.5,38.541272,-121.749281
356000000000596,17.5,38.541091,-121.749354
356000000000604,17.5,38.54131,-121.749347
356000000000612,17.5,38.541299,-121.749113
356000000000620,17.5,38.541119,-121.749868
356000000000638,17.5,38.541375,-121.749726
356000000000646,17.5,38.541264,-121.748935
356000000000653,17.5,38.540852,-121.749266
356000000000661,17.5,38.54131,-121.748869
356000000000679,17.5,38.541224,-121.749964
356000000000687,17.5,38.541103,-121.74966
356000000000695,17.5,38.540907,-121.74892
356000000000703,17.5,38.540969,-121.749343
356000000000711,17.5,38.541339,-121.749319
356000000000729,17.5,38.541024,-121.749655
356000000000737,17.5,38.541265,-121.749329
356000000000745,17.5,38.540797,-121.749483
356000000000752,17.5,38.541141,-121.748801
356000000000760,17.5,38.541134,-121.749539
356000000000778,17.5,38.540878,-121.749428
356000000000786,17.5,38.541186,-121.749563
356000000000794,17.5,38.541106,-121.749691
356000000000802,17.5,38.541386,-121.749576
356000000000810,17.5,38.541376,-121.749601
356000000000828,17.5,38.5409,-121.749226
356000000000836,17.5,38.541108,-121.749384
356000000000844,17.5,38.540849,-121.749604
356000000000851,17.5,38.541287,-121.748893
356000000000869,17.5,38.541406,-121.749189
356000000000877,17.5,38.540787,-121.74897
356000000000885,17.5,38.541053,-121.749733
356000000000893,17.5,38.54109,-121.749414
356000000000901,17.5,38.541057,-121.749037
356000000000919,17.5,38.540852,-121.748991
356000000000927,17.5,38.540867,-121.749623
356000000000935,17.5,38.540808,-121.748983
356000000000943,17.5,38.541272,-121.749745
356000000000950,17.5,38.540771,-121.74934
356000000000968,17.5,38.541228,-121.749523
356000000000976,17.5,38.541382,-121.749431
356000000000984,17.5,38.540731,-121.749152
356000000000992,17.5,38.541309,-121.748967
356000000000000,20.0,38.540656,-121.749391
356000000000018,20.0,38.540879,-121.749659
356000000000026,20.0,38.541391,-121.74938
356000000000034,20.0,38.540796,-121.748991
356000000000042,20.0,38.540882,-121.749416
356000000000059,20.0,38.540846,-121.749673
356000000000067,20.0,38.540729,-121.749714
356000000000075,20.0,38.540868,-121.749068
356000000000083,20.0,38.541398,-121.749671
356000000000091,20.0,38.540749,-121.749094
356000000000109,20.0,38.541462,-121.74916
356000000000117,20.0,38.540666,-121.749497
356000000000125,20.0,38.541002,-121.748982
356000000000133,20.0,38.540696,-121.749725
356000000000141,20.0,38.54119,-121.748971
356000000000158,20.0,38.54114,-121.748852
356000000000166,20.0,38.54136,-121.749096
356000000000174,20.0,38.541167,-121.749553
356000000000182,20.0,38.541211,-121.74898
356000000000190,20.0,38.54115,-121.748806
356000000000208,20.0,38.540654,-121.749323
356000000000216,20.0,38.5411,-121.749621
356000000000224,20.0,38.540947,-121.749695
356000000000232,20.0,38.541055,-121.749559
356000000000240,20.0,38.540782,-121.749373
356000000000257,20.0,38.54102,-121.749723
356000000000265,20.0,38.541258,-121.749775
356000000000273,20.0,38.541309,-121.748942
356000000000281,20.0,38.541326,-121.749703
356000000000299,20.0,38.540972,-121.749929
356000000000307,20.0,38.541335,-121.748787
356000000000315,20.0,38.541329,-121.749278
356000000000323,20.0,38.541332,-121.74902
356000000000331,20.0,38.540709,-121.749763
356000000000349,20.0,38.540862,-121.749596
356000000000356,20.0,38.541437,-121.749605
356000000000364,20.0,38.541216,-121.749032
356000000000372,20.0,38.541027,-121.748929
356000000000380,20.0,38.541072,-121.749117
356000000000398,20.0,38.541162,-121.749781
356000000000406,20.0,38.540995,-121.749013
356000000000414,20.0,38.541126,-121.749366
356000000000422,20.0,38.541136,-121.749566
356000000000430,20.0,38.540932,-121.748977
356000000000448,20.0,38.540772,-121.749737
356000000000455,20.0,38.541285,-121.749124
356000000000463,20.0,38.540883,-121.748933
356000000000471,20.0,38.541041,-121.749798
356000000000489,20.0,38.540987,-121.748771
356000000000497,20.0,38.541181,-121.748944
356000000000505,20.0,38.541283,-121.749804
356000000000513,20.0,38.5409,-121.749059
356000000000521,20.0,38.54099,-121.749702
356000000000539,20.0,38.540816,-121.749696
356000000000547,20.0,38.541429,-121.749123
356000000000554,20.0,38.541141,-121.749022
356000000000562,20.0,38.540921,-121.749635
356000000000570,20.0,38.541147,-121.749332
356000000000588,20.0,38.541316,-121.749263
356000000000596,20.0,38.541091,-121.749354
356000000000604,20.0,38.541365,-121.749354
356000000000612,20.0,38.541331,-121.74907
356000000000620,20.0,38.54112,-121.74993
356000000000638,20.0,38.541413,-121.74977
356000000000646,20.0,38.541279,-121.748904
356000000000653,20.0,38.540795,-121.749249
356000000000661,20.0,38.541341,-121.748818
356000000000679,20.0,38.541226,-121.749996
356000000000687,20.0,38.541091,-121.749729
356000000000695,20.0,38.540876,-121.748866
356000000000703,20.0,38.540921,-121.749339
356000000000711,20.0,38.541385,-121.749319
356000000000729,20.0,38.541008,-121.749719
356000000000737,20.0,38.541292,-121.749321
356000000000745,20.0,38.540742,-121.749506
356000000000752,20.0,38.541155,-121.748732
356000000000760,20.0,38.541146,-121.749609
356000000000778,20.0,38.540822,-121.749429
356000000000786,20.0,38.541201,-121.749619
356000000000794,20.0,38.541102,-121.749753
356000000000802,20.0,38.54144,-121.749605
356000000000810,20.0,38.541414,-121.749651
356000000000828,20.0,38.540854,-121.749207
356000000000836,20.0,38.541108,-121.749384
356000000000844,20.0,38.540798,-121.749634
356000000000851,20.0,38.541306,-121.748834
356000000000869,20.0,38.541448,-121.749154
356000000000877,20.0,38.540756,-121.748919
356000000000885,20.0,38.541052,-121.749805
356000000000893,20.0,38.54109,-121.749414
356000000000901,20.0,38.541056,-121.748972
356000000000919,20.0,38.540811,-121.748951
356000000000927,20.0,38.54083,-121.749677
356000000000935,20.0,38.540774,-121.748924
356000000000943,20.0,38.541289,-121.749814
356000000000950,20.0,38.54072,-121.749348
356000000000968,20.0,38.541256,-121.74957
356000000000976,20.0,38.541439,-121.749438
356000000000984,20.0,38.540684,-121.749122
356000000000992,20.0,38.541334,-121.748913
356000000000000,22.5,38.54061,-121.749405
356000000000018,22.5,38.540843,-121.749714
356000000000026,22.5,38.541449,-121.749389
356000000000034,22.5,38.540755,-121.748941
356000000000042,22.5,38.540829,-121.749416
356000000000059,22.5,38.540802,-121.74972
356000000000067,22.5,38.540678,-121.749746
356000000000075,22.5,38.540825,-121.749017
356000000000083,22.5,38.541436,-121.749712
356000000000091,22.5,38.540705,-121.749058
356000000000109,22.5,38.541506,-121.749128
356000000000117,22.5,38.540615,-121.749508
356000000000125,22.5,38.540982,-121.748925
356000000000133,22.5,38.540661,-121.749763
356000000000141,22.5,38.541195,-121.748906
356000000000158,22.5,38.541154,-121.748789
356000000000166,22.5,38.5414,-121.749062
356000000000174,22.5,38.541182,-121.749616
356000000000182,22.5,38.541219,-121.748913
356000000000190,22.5,38.541148,-121.748745
356000000000208,22.5,38.540601,-121.749324
356000000000216,22.5,38.541108,-121.749685
356000000000224,22.5,38.540934,-121.749726
356000000000232,22.5,38.541051,-121.749593
356000000000240,22.5,38.540724,-121.74938
356000000000257,22.5,38.541007,-121.749785
356000000000265,22.5,38.541286,-121.749835
356000000000273,22.5,38.541335,-121.748882
356000000000281,22.5,38.541358,-121.749761
356000000000299,22.5,38.540963,-121.75
356000000000307,22.5,38.541354,-121.748718
356000000000315,22.5,38.541376,-121.749263
356000000000323,22.5,38.541362,-121.748969
356000000000331,22.5,38.540669,-121.749797
356000000000349,22.5,38.540815,-121.74964
356000000000356,22.5,38.541478,-121.749638
356000000000364,22.5,38.541232,-121.748961
356000000000372,22.5,38.541018,-121.748873
356000000000380,22.5,38.541061,-121.749055
356000000000398,22.5,38.541167,-121.749855
356000000000406,22.5,38.540983,-121.748951
356000000000414,22.5,38.541126,-121.749366
356000000000422,22.5,38.541145,-121.749628
356000000000430,22.5,38.540901,-121.748922
356000000000448,22.5,38.540728,-121.749784
356000000000455,22.5,38.541316,-121.749065
356000000000463,22.5,38.540865,-121.74888
356000000000471,22.5,38.541022,-121.749856
356000000000489,22.5,38.540971,-121.748715
356000000000497,22.5,38.541201,-121.748888
356000000000505,22.5,38.541301,-121.749862
356000000000513,22.5,38.540863,-121.749008
356000000000521,22.5,38.540973,-121.749766
356000000000539,22.5,38.540768,-121.749731
356000000000547,22.5,38.541482,-121.749096
356000000000554,22.5,38.541139,-121.74896
356000000000562,22.5,38.54089,-121.749684
356000000000570,22.5,38.541147,-121.749332
356000000000588,22.5,38.541357,-121.74924
356000000000596,22.5,38.541091,-121.749354
356000000000604,22.5,38.54142,-121.749346
356000000000612,22.5,38.541366,-121.749032
356000000000620,22.5,38.541131,-121.74999
356000000000638,22.5,38.541442,-121.749822
356000000000646,22.5,38.54129,-121.748872
356000000000653,22.5,38.540737,-121.749244
356000000000661,22.5,38.541373,-121.748766
356000000000679,22.5,38.541229,-121.750027
356000000000687,22.5,38.541077,-121.749796
356000000000695,22.5,38.540856,-121.748802
356000000000703,22.5,38.540873,-121.749327
356000000000711,22.5,38.54143,-121.74932
356000000000729,22.5,38.540982,-121.749778
356000000000737,22.5,38.541319,-121.749319
356000000000745,22.5,38.540689,-121.749536
356000000000752,22.5,38.541167,-121.748663
356000000000760,22.5,38.541164,-121.749677
356000000000778,22.5,38.540769,-121.749451
356000000000786,22.5,38.541224,-121.74967
356000000000794,22.5,38.541096,-121.749814
356000000000802,22.5,38.541486,-121.749649
356000000000810,22.5,38.541455,-121.749696
356000000000828,22.5,38.540808,-121.749189
356000000000836,22.5,38.541108,-121.749384
356000000000844,22.5,38.540758,-121.749684
356000000000851,22.5,38.54133,-121.748778
356000000000869,22.5,38.541487,-121.749116
356000000000877,22.5,38.540724,-121.748867
356000000000885,22.5,38.541054,-121.749878
356000000000893,22.5,38.54109,-121.749414
356000000000901,22.5,38.541044,-121.748908
356000000000919,22.5,38.54077,-121.74891
356000000000927,22.5,38.540782,-121.749715
356000000000935,22.5,38.540731,-121.748876
356000000000943,22.5,38.541317,-121.749877
356000000000950,22.5,38.540669,-121.749355
356000000000968,22.5,38.541282,-121.749618
356000000000976,22.5,38.541493,-121.749462
356000000000984,22.5,38.540635,-121.749099
356000000000992,22.5,38.541361,-121.74886
356000000000000,25.0,38.540563,-121.749415
356000000000018,25.0,38.54081,-121.749772
356000000000026,25.0,38.541505,-121.749406
356000000000034,25.0,38.540721,-121.748883
356000000000042,25.0,38.540777,-121.749413
356000000000059,25.0,38.540763,-121.749775
356000000000067,25.0,38.540627,-121.749778
356000000000075,25.0,38.540789,-121.748959
356000000000083,25.0,38.541474,-121.749752
356000000000091,25.0,38.540657,-121.749035
356000000000109,25.0,38.541553,-121.749107
356000000000117,25.0,38.540566,-121.74953
356000000000125,25.0,38.540968,-121.748865
356000000000133,25.0,38.540622,-121.749793
356000000000141,25.0,38.541204,-121.748842
356000000000158,25.0,38.541166,-121.748726
356000000000166,25.0,38.541439,-121.749024
356000000000174,25.0,38.541208,-121.749673
356000000000182,25.0,38.541233,-121.748848
356000000000190,25.0,38.541147,-121.748683
356000000000208,25.0,38.540548,-121.749331
356000000000216,25.0,38.541111,-121.749749
356000000000224,25.0,38.540917,-121.749755
356000000000232,25.0,38.541045,-121.749627
356000000000240,25.0,38.540667,-121.749386
356000000000257,25.0,38.540989,-121.749846
356000000000265,25.0,38.541313,-121.749896
356000000000273,25.0,38.541366,-121.748826
356000000000281,25.0,38.541393,-121.749816
356000000000299,25.0,38.540945,-121.750067
356000000000307,25.0,38.541388,-121.748659
356000000000315,25.0,38.541421,-121.749242
356000000000323,25.0,38.541396,-121.748921
356000000000331,25.0,38.54063,-121.749831
356000000000349,25.0,38.540766,-121.749681
356000000000356,25.0,38.54152,-121.749668
356000000000364,25.0,38.541258,-121.748895
356000000000372,25.0,38.541011,-121.748816
356000000000380,25.0,38.541044,-121.748994
356000000000398,25.0,38.541187,-121.749924
356000000000406,25.0,38.540956,-121.748897
356000000000414,25.0,38.541126,-121.749366
356000000000422,25.0,38.541143,-121.749691
356000000000430,25.0,38.540867,-121.74887
356000000000448,25.0,38.540689,-121.749838
356000000000455,25.0,38.541354,-121.749013
356000000000463,25.0,38.540839,-121.748832
356000000000471,25.0,38.541014,-121.749917
356000000000489,25.0,38.540967,-121.748655
356000000000497,25.0,38.541216,-121.748831
356000000000505,25.0,38.541322,-121.749918
356000000000513,25.0,38.540829,-121.748954
356000000000521,25.0,38.540947,-121.749825
356000000000539,25.0,38.540719,-121.749769
356000000000547,25.0,38.541534,-121.749065
356000000000554,25.0,38.54115,-121.7489
356000000000562,25.0,38.540857,-121.749729
356000000000570,25.0,38.541147,-121.749332
356000000000588,25.0,38.541402,-121.749229
356000000000596,25.0,38.541091,-121.749354
356000000000604,25.0,38.541475,-121.749337
356000000000612,25.0,38.541401,-121.748994
356000000000620,25.0,38.541139,-121.750052
356000000000638,25.0,38.541477,-121.749869
356000000000646,25.0,38.541299,-121.748838
356000000000653,25.0,38.54068,-121.749231
356000000000661,25.0,38.541406,-121.748716
356000000000679,25.0,38.541236,-121.750057
356000000000687,25.0,38.541063,-121.749864
356000000000695,25.0,38.540833,-121.748742
356000000000703,25.0,38.540825,-121.749331
356000000000711,25.0,38.541475,-121.749309
356000000000729,25.0,38.540954,-121.749835
356000000000737,25.0,38.541346,-121.74932
356000000000745,25.0,38.540632,-121.749549
356000000000752,25.0,38.541163,-121.748593
356000000000760,25.0,38.541183,-121.749745
356000000000778,25.0,38.540714,-121.749462
356000000000786,25.0,38.541236,-121.749727
356000000000794,25.0,38.541104,-121.749874
356000000000802,25.0,38.541538,-121.749682
356000000000810,25.0,38.54149,-121.749748
356000000000828,25.0,38.540766,-121.749158
356000000000836,25.0,38.541108,-121.749384
356000000000844,25.0,38.540717,-121.749733
356000000000851,25.0,38.541357,-121.748725
356000000000869,25.0,38.541532,-121.749089
356000000000877,25.0,38.540689,-121.748819
356000000000885,25.0,38.541039,-121.749948
356000000000893,25.0,38.54109,-121.749414
356000000000901,25.0,38.541029,-121.748846
356000000000919,25.0,38.540738,-121.748857
356000000000927,25.0,38.540736,-121.749755
356000000000935,25.0,38.540692,-121.748822
356000000000943,25.0,38.541347,-121.749938
356000000000950,25.0,38.540618,-121.749341
356000000000968,25.0,38.541304,-121.749669
356000000000976,25.0,38.541549,-121.749478
356000000000984,25.0,38.540589,-121.749064
356000000000992,25.0,38.54138,-121.748802
