t,outward_fraction,mean_outward_speed_mps
5045.0,0.3333333333333333,2.2916134905343144
5047.5,0.32608695652173914,2.2905302046100298
5050.0,0.28888888888888886,2.3388998030382733
5052.5,0.2608695652173913,2.284077025167631
5055.0,0.2391304347826087,2.2545076283834975
5057.5,0.17391304347826086,2.1798415419293953
5060.0,0.1875,2.148972391571223
5062.5,0.18181818181818182,2.130684669328584
5065.0,0.24489795918367346,2.15692532327239
5067.5,0.2978723404255319,2.2470643730627953
5070.0,0.32653061224489793,2.2739311622026683
5072.5,0.3404255319148936,2.273378343859579
5075.0,0.3404255319148936,2.303437909102005
5077.5,0.36363636363636365,2.3187601295461264
5080.0,0.27906976744186046,2.329633539412691
5082.5,0.2127659574468085,2.3574776790664846
5085.0,0.20833333333333334,2.358233877122862
5087.5,0.21739130434782608,2.3403818615184355
5090.0,0.2127659574468085,2.342516598708499
5092.5,0.2608695652173913,2.390807536203931
5095.0,0.3404255319148936,2.341777487186224
5097.5,0.3404255319148936,2.3452686187205587
5100.0,0.32608695652173914,2.3238608022428986
5102.5,0.3673469387755102,2.3225120627188556
5105.0,0.30434782608695654,2.315297771262298
5107.5,0.2727272727272727,2.2887839483290686
5110.0,0.2127659574468085,2.3023982643985637
5112.5,0.18181818181818182,2.2910834572256755
5115.0,0.16666666666666666,2.2463929427126503
5117.5,0.20833333333333334,2.2540231582220676
5120.0,0.23404255319148937,2.243396545238239
5122.5,0.2653061224489796,2.2647157894966594
5125.0,0.3125,2.277163180150871
5127.5,0.3409090909090909,2.233872499702838
5130.0,0.26666666666666666,2.230457426595385
5132.5,0.2708333333333333,2.279849830071571
5135.0,0.23404255319148937,2.280348560918348
5137.5,0.17777777777777778,2.2737083622689034
5140.0,0.2127659574468085,2.318727649811039
5142.5,0.22448979591836735,2.3249556604741746
5145.0,0.1956521739130435,2.382569614613164
5147.5,0.20833333333333334,2.4185120842934684
5150.0,0.23404255319148937,2.4627474809375403
5152.5,0.23404255319148937,2.4244546911625924
5155.0,0.20833333333333334,2.4279997647157643
5157.5,0.1702127659574468,2.4003148823980887
5160.0,0.18181818181818182,2.3293669209612218
5162.5,0.21739130434782608,2.2527432399234444
5165.0,0.24489795918367346,2.253678972263589
5167.5,0.1956521739130435,2.240203757564398
5170.0,0.22448979591836735,2.2685277741181022
5172.5,0.2222222222222222,2.277130645142287
5175.0,0.22727272727272727,2.279449903411316
5177.5,0.2765957446808511,2.223947546109599
5180.0,0.32653061224489793,2.23446655957043
5182.5,0.3191489361702128,2.2274903656499765
5185.0,0.32608695652173914,2.2560660029316533
5187.5,0.3404255319148936,2.279232945539456
5190.0,0.37777777777777777,2.315515075122261
5192.5,0.27906976744186046,2.2941681060856545
5195.0,0.25,2.228139870007101
5197.5,0.25,2.268155371214251
5200.0,0.3111111111111111,2.226326464941654
5202.5,0.30434782608695654,2.240557841920355
5205.0,0.3541666666666667,2.2514249390300285
5207.5,0.3111111111111111,2.267151873884511
5210.0,0.32653061224489793,2.224657445547922
5212.5,0.3404255319148936,2.223540253537866
5215.0,0.28888888888888886,2.197866533490412
5217.5,0.3191489361702128,2.1955789690357586
5220.0,0.3958333333333333,2.241591205271692
5222.5,0.3695652173913043,2.224968817084168
5225.0,0.3111111111111111,2.2218672618485176
5227.5,0.34,2.238045667781952
5230.0,0.37209302325581395,2.2234497813275738
5232.5,0.28888888888888886,2.263274827156294
5235.0,0.3125,2.226186281315796
5237.5,0.3958333333333333,2.261395216118822
5240.0,0.2926829268292683,2.2609534314766657
5242.5,0.22448979591836735,2.2664644783260695
5245.0,0.2391304347826087,2.301781789014654
5247.5,0.2765957446808511,2.2842700087338925
5250.0,0.30434782608695654,2.2520622630831637
5252.5,0.3333333333333333,2.290609640597827
5255.0,0.4,2.295172227526596
5257.5,0.4666666666666667,2.3187358013971244
5260.0,0.41304347826086957,2.297008123797048
5262.5,0.32558139534883723,2.2721650480220177
5265.0,0.30434782608695654,2.3010433442582103
5267.5,0.2553191489361702,2.2551420024405973
5270.0,0.20454545454545456,2.2711489873475013
5272.5,0.2653061224489796,2.23657413283214
5275.0,0.30434782608695654,2.238749128802063
5277.5,0.391304347826087,2.2579195473605775
5280.0,0.40425531914893614,2.2647652466751396
5282.5,0.4375,2.2748766453767937
5285.0,0.4090909090909091,2.2602992411874214
5287.5,0.3617021276595745,2.269037417222684
5290.0,0.23255813953488372,2.271084545798645
5292.5,0.25,2.3118975016522527
5295.0,0.2,2.328926231346718
5297.5,0.23404255319148937,2.3851163960506834
5300.0,0.2916666666666667,2.3260332667393047
5302.5,0.4375,2.2926369538168023
5305.0,0.41304347826086957,2.2540197233580086
5307.5,0.35555555555555557,2.2438000890546017
5310.0,0.3404255319148936,2.26596142919312
5312.5,0.3125,2.278541163396537
5315.0,0.29545454545454547,2.308466728596899
5317.5,0.1956521739130435,2.330022519476281
5320.0,0.2391304347826087,2.347940441351096
5322.5,0.24444444444444444,2.36028440341588
5325.0,0.1956521739130435,2.315033655131634
5327.5,0.20833333333333334,2.3802780110579738
5330.0,0.2708333333333333,2.299460288700779
5332.5,0.34782608695652173,2.2699971637736223
5335.0,0.375,2.2401632222436785
5337.5,0.3333333333333333,2.2292860079900176
5340.0,0.3125,2.271920368807232
5342.5,0.26666666666666666,2.276653354088671
5345.0,0.2222222222222222,2.1987698008432015
5347.5,0.18181818181818182,2.25325991174551
5350.0,0.1702127659574468,2.306587436501402
5352.5,0.1702127659574468,2.2798027535743866
5355.0,0.1875,2.2720479196645207
5357.5,0.25,2.288004786841549
5360.0,0.3404255319148936,2.3434606644268694
5362.5,0.3829787234042553,2.3228407071681247
5365.0,0.3877551020408163,2.3107605191702425
5367.5,0.35555555555555557,2.2825092942822893
5370.0,0.29545454545454547,2.289623869727521
5372.5,0.2826086956521739,2.2473119617648964
5375.0,0.18181818181818182,2.328702354836858
5377.5,0.20833333333333334,2.2911772873616205
5380.0,0.25,2.290970791045678
5382.5,0.29545454545454547,2.3348858643894848
5385.0,0.2978723404255319,2.345063044809035
5387.5,0.3541666666666667,2.3578902233709873
5390.0,0.3404255319148936,2.349372486488793
5392.5,0.3333333333333333,2.3220942351472122
5395.0,0.34782608695652173,2.286577636397748
5397.5,0.29545454545454547,2.2990747277709342
5400.0,0.25,2.2785268371418117
5402.5,0.25,2.289037656197115
5405.0,0.3404255319148936,2.322313280758054
5407.5,0.38636363636363635,2.3137647643523245
5410.0,0.32608695652173914,2.293180660934367
5412.5,0.32608695652173914,2.286015682063342
5415.0,0.3191489361702128,2.328241748777043
5417.5,0.2558139534883721,2.276856008042547
5420.0,0.22916666666666666,2.2750124011972392
5422.5,0.21739130434782608,2.2415671709978904
5425.0,0.23404255319148937,2.2225479247016913
5427.5,0.30612244897959184,2.283273151799877
5430.0,0.2826086956521739,2.299918696853477
5432.5,0.3333333333333333,2.3142690633933896
5435.0,0.32653061224489793,2.2985474100026613
5437.5,0.3695652173913043,2.3095731433740014
5440.0,0.3111111111111111,2.254988396212513
5442.5,0.32608695652173914,2.2649255113666698
5445.0,0.26666666666666666,2.2112157239050063
5447.5,0.17391304347826086,2.144463579255988
5450.0,0.23404255319148937,2.256236164010914
5452.5,0.2708333333333333,2.286999418482627
5455.0,0.24444444444444444,2.311880676094894
5457.5,0.2826086956521739,2.301061228022573
5460.0,0.3333333333333333,2.306558942915777
5462.5,0.3333333333333333,2.305026026690945
5465.0,0.2553191489361702,2.2860202430469916
5467.5,0.25,2.3275720394939734
5470.0,0.2222222222222222,2.292900329130836
5472.5,0.17391304347826086,2.234152843824647
5475.0,0.20408163265306123,2.283073630431171
5477.5,0.1702127659574468,2.3393294992941307
5480.0,0.1702127659574468,2.360563944076217
5482.5,0.1836734693877551,2.340015691438952
5485.0,0.2127659574468085,2.3747434093096205
5487.5,0.22916666666666666,2.3212877639679665
5490.0,0.24489795918367346,2.2833622739867043
5492.5,0.2978723404255319,2.2848360880105827
5495.0,0.28888888888888886,2.2401728292524505
5497.5,0.18181818181818182,2.2246095887847614
5500.0,0.21739130434782608,2.237527941825228
5502.5,0.15217391304347827,2.2535859326569763
5505.0,0.16666666666666666,2.236166103313407
5507.5,0.21739130434782608,2.251508692691778
5510.0,0.2,2.242916947433417
5512.5,0.2708333333333333,2.2514248681953557
5515.0,0.32653061224489793,2.230587225517344
5517.5,0.3541666666666667,2.2565002802955445
5520.0,0.425531914893617,2.2700154355333995
5522.5,0.4,2.272862784038674
5525.0,0.3617021276595745,2.2825994029822056
5527.5,0.3181818181818182,2.247493479383421
5530.0,0.23255813953488372,2.2633353799067355
5532.5,0.15555555555555556,2.272154290974758
5535.0,0.18,2.312551628876686
5537.5,0.2765957446808511,2.3030263728325426
5540.0,0.21739130434782608,2.295598899488265
5542.5,0.2653061224489796,2.2846479378584137
5545.0,0.3541666666666667,2.241736519988958
5547.5,0.32608695652173914,2.2346544897967893
5550.0,0.3125,2.215333479145274
5552.5,0.2765957446808511,2.235638702380716
5555.0,0.2553191489361702,2.2250640288704706
5557.5,0.2,2.2213920983459747
5560.0,0.09090909090909091,2.2106155184849285
5562.5,0.20408163265306123,2.249798008023538
5565.0,0.22916666666666666,2.287662422270474
5567.5,0.22916666666666666,2.300484331078442
5570.0,0.23404255319148937,2.273680620662454
5572.5,0.32653061224489793,2.2714753842433213
5575.0,0.34782608695652173,2.3078884126155437
5577.5,0.30434782608695654,2.304273632915116
5580.0,0.2653061224489796,2.3041707823731343
5582.5,0.2558139534883721,2.294591261736411
5585.0,0.1956521739130435,2.2932829131683325
5587.5,0.17777777777777778,2.2804844483665514
5590.0,0.23404255319148937,2.3194371774264235
5592.5,0.2653061224489796,2.3342403186605782
5595.0,0.2826086956521739,2.3357545729679967
5597.5,0.3125,2.337552217033538
5600.0,0.2765957446808511,2.3412102156430885
5602.5,0.2765957446808511,2.2814201279500383
5605.0,0.2978723404255319,2.3006264209248792
5607.5,0.3333333333333333,2.3367083956987487
5610.0,0.2765957446808511,2.3110080981921914
5612.5,0.2708333333333333,2.3018292402701404
5615.0,0.30952380952380953,2.32085945541444
5617.5,0.2,2.2781631270794698
5620.0,0.20833333333333334,2.2498166965840993
5622.5,0.3,2.2525299415061513
5625.0,0.3125,2.255633891043904
5627.5,0.3023255813953488,2.2529658331871527
5630.0,0.3333333333333333,2.291956369042457
5632.5,0.3191489361702128,2.304857749729594
5635.0,0.35555555555555557,2.336366688611931
5637.5,0.2826086956521739,2.3403781171953986
5640.0,0.20930232558139536,2.3639792650279854
5642.5,0.2,2.375741202369733
5645.0,0.2653061224489796,2.3104058764468864
5647.5,0.2978723404255319,2.31464644542227
5650.0,0.3673469387755102,2.3385550973386753
5652.5,0.4222222222222222,2.266427423559972
5655.0,0.41304347826086957,2.253889288264568
5657.5,0.3829787234042553,2.2381023575823917
5660.0,0.37777777777777777,2.2452953547093104
5662.5,0.3829787234042553,2.248311566453589
5665.0,0.35714285714285715,2.3238442330686886
5667.5,0.40816326530612246,2.317706463336254
5670.0,0.3488372093023256,2.3320107281621723
5672.5,0.2765957446808511,2.315459961910655
5675.0,0.2765957446808511,2.298766993472289
5677.5,0.28888888888888886,2.2865237140916004
5680.0,0.2222222222222222,2.3420999341021123
5682.5,0.25,2.358227271632977
5685.0,0.3,2.374543508232706
5687.5,0.28888888888888886,2.3132850752397007
5690.0,0.2765957446808511,2.2778399245727536
5692.5,0.4166666666666667,2.24072027231256
5695.0,0.38636363636363635,2.207019900235506
5697.5,0.3191489361702128,2.1841027037403893
5700.0,0.30434782608695654,2.231293253533678
5702.5,0.3191489361702128,2.2173703575554535
5705.0,0.21428571428571427,2.2424392850896107
5707.5,0.1875,2.296601468573514
5710.0,0.2222222222222222,2.2186857863277267
5712.5,0.2826086956521739,2.233415340100891
5715.0,0.2978723404255319,2.247067827666096
5717.5,0.2765957446808511,2.2283534603398114
5720.0,0.32653061224489793,2.2297979270017243
5722.5,0.34782608695652173,2.2627127101523
5725.0,0.3333333333333333,2.315996039223155
5727.5,0.3469387755102041,2.3160626200414556
5730.0,0.3333333333333333,2.287410025212758
5732.5,0.2978723404255319,2.2922842629616498
5735.0,0.21739130434782608,2.255070861995776
5737.5,0.2,2.2889940613984967
5740.0,0.15217391304347827,2.2781965224342433
5742.5,0.25,2.2809881324550356
5745.0,0.2553191489361702,2.2569924456978976
5747.5,0.30434782608695654,2.2962464503816116
5750.0,0.32608695652173914,2.3074384480629084
5752.5,0.3404255319148936,2.2760361385470995
5755.0,0.30434782608695654,2.305340853027875
5757.5,0.35555555555555557,2.2967320901282173
5760.0,0.30434782608695654,2.273153791914932
5762.5,0.3111111111111111,2.2780227259847448
5765.0,0.2553191489361702,2.2902208860136226
5767.5,0.2857142857142857,2.2771533450930312
5770.0,0.2826086956521739,2.3367539573188005
5772.5,0.26666666666666666,2.2783276418237963
5775.0,0.30434782608695654,2.247976105426441
5777.5,0.32,2.2509069866474722
5780.0,0.3111111111111111,2.2466729927514035
5782.5,0.2608695652173913,2.2452063352973375
5785.0,0.2765957446808511,2.3083905329846144
5787.5,0.2926829268292683,2.374839495954435
5790.0,0.25,2.355349996561674
5792.5,0.2127659574468085,2.385459685358798
5795.0,0.22916666666666666,2.3716757104130384
5797.5,0.21739130434782608,2.349610707154068
5800.0,0.20833333333333334,2.297360537535677
5802.5,0.3191489361702128,2.2390235339294495
5805.0,0.3333333333333333,2.215281512195247
5807.5,0.32608695652173914,2.2176768565081684
5810.0,0.3541666666666667,2.239215146185828
5812.5,0.30434782608695654,2.243828238180732
5815.0,0.24444444444444444,2.288833015218519
5817.5,0.20930232558139536,2.3036711200109106
5820.0,0.20408163265306123,2.2800869761864067
5822.5,0.22448979591836735,2.272041565361285
5825.0,0.23404255319148937,2.2368135225444497
5827.5,0.30612244897959184,2.2277841416984616
5830.0,0.2826086956521739,2.2106847868715573
5832.5,0.2826086956521739,2.2065488516923164
5835.0,0.2765957446808511,2.205194297238266
5837.5,0.30612244897959184,2.216501361319319
5840.0,0.26666666666666666,2.25023728608781
5842.5,0.21428571428571427,2.2492663061440235
5845.0,0.21739130434782608,2.2296117626322305
5847.5,0.25,2.2581388751490787
5850.0,0.1956521739130435,2.253945869756606
5852.5,0.20833333333333334,2.2720469313863196
5855.0,0.2978723404255319,2.316905045371155
5857.5,0.2222222222222222,2.3672012216673854
5860.0,0.1836734693877551,2.3582700003848314
5862.5,0.25,2.319480220689239
5865.0,0.2608695652173913,2.2814441091564452
5867.5,0.25,2.298648099589631
5870.0,0.2708333333333333,2.253138106089735
5872.5,0.2916666666666667,2.262297710883518
5875.0,0.2553191489361702,2.27484837847152
5877.5,0.18181818181818182,2.2698266989258737
5880.0,0.2608695652173913,2.3170373321917985
5882.5,0.2608695652173913,2.3034404299289104
5885.0,0.24489795918367346,2.3553104896971564
5887.5,0.24444444444444444,2.354012165454252
5890.0,0.28888888888888886,2.400698469780487
5892.5,0.2826086956521739,2.40061149929921
5895.0,0.3191489361702128,2.3832445801359023
5897.5,0.32608695652173914,2.4005862867906966
5900.0,0.3617021276595745,2.357650585609953
5902.5,0.37777777777777777,2.3001198813936043
5905.0,0.3617021276595745,2.3064897992750777
5907.5,0.3333333333333333,2.2610477376880165
5910.0,0.3333333333333333,2.251285169670238
5912.5,0.32608695652173914,2.217494390109593
5915.0,0.27906976744186046,2.2756260050401034
5917.5,0.2978723404255319,2.2960096809228996
5920.0,0.2916666666666667,2.317148030795786
5922.5,0.25,2.3028809364988225
5925.0,0.2765957446808511,2.2977982097373473
5927.5,0.2826086956521739,2.298506838090536
5930.0,0.2553191489361702,2.3607785554498766
5932.5,0.26,2.3433783749447556
5935.0,0.3617021276595745,2.314561112390009
5937.5,0.3333333333333333,2.2962281701710006
5940.0,0.28888888888888886,2.3133513748914627
5942.5,0.2916666666666667,2.2817214993519777
5945.0,0.23404255319148937,2.2813505524114395
5947.5,0.24390243902439024,2.2602094424965684
5950.0,0.19148936170212766,2.2752179196377753
5952.5,0.1875,2.278541246324015
5955.0,0.16666666666666666,2.2469449096442635
5957.5,0.17391304347826086,2.247729627229781
5960.0,0.3125,2.246183574199627
5962.5,0.3404255319148936,2.2468219404255687
5965.0,0.3617021276595745,2.2522655330181034
5967.5,0.36,2.2644612767275634
5970.0,0.35555555555555557,2.227436223822159
5972.5,0.30952380952380953,2.241607682546405
5975.0,0.22727272727272727,2.3038652788098313
5977.5,0.2,2.372485801330681
5980.0,0.20408163265306123,2.3563279756130946
5982.5,0.19148936170212766,2.3779402914098244
5985.0,0.2708333333333333,2.341394805869893
5987.5,0.30612244897959184,2.3525573955215453
5990.0,0.391304347826087,2.334462783259967
5992.5,0.3617021276595745,2.3326319097960044
5995.0,0.38636363636363635,2.2961309109503296
5997.5,0.3409090909090909,2.298835909136258
6000.0,0.23255813953488372,2.290040601383026
6002.5,0.2765957446808511,2.2819433071944055
6005.0,0.2553191489361702,2.2447714410314683
6007.5,0.25,2.233409638264455
6010.0,0.3541666666666667,2.281877552036684
6012.5,0.3023255813953488,2.27226139545759
6015.0,0.3829787234042553,2.27142628004382
6017.5,0.3333333333333333,2.301124350922327
6020.0,0.3541666666666667,2.344773195155325
6022.5,0.3404255319148936,2.305314233707225
6025.0,0.36363636363636365,2.3498889610328733
6027.5,0.3617021276595745,2.3567192747375567
6030.0,0.32608695652173914,2.3646533346896255
6032.5,0.2608695652173913,2.3239766421090624
6035.0,0.25,2.3113171299827924
6037.5,0.2222222222222222,2.2332184190219735
6040.0,0.22448979591836735,2.240367649237368
6042.5,0.21951219512195122,2.221672578870349
6045.0,0.20833333333333334,2.2591705125501784
6047.5,0.25,2.258006900739283
6050.0,0.2127659574468085,2.223078882940566
6052.5,0.2127659574468085,2.267450116839072
6055.0,0.2978723404255319,2.307461367793018
6057.5,0.2978723404255319,2.3316142337950585
6060.0,0.2708333333333333,2.3178008414524025
6062.5,0.25,2.326798573514264
6065.0,0.21739130434782608,2.2936953310863872
6067.5,0.1702127659574468,2.28212992677377
6070.0,0.20833333333333334,2.2883162550286786
6072.5,0.22448979591836735,2.291878853745443
6075.0,0.2558139534883721,2.3148805599241746
6077.5,0.23404255319148937,2.3150973578106497
6080.0,0.2222222222222222,2.347404865903865
6082.5,0.19148936170212766,2.328833507849242
6085.0,0.20833333333333334,2.3279379694252187
6087.5,0.23809523809523808,2.3453981366274657
6090.0,0.1836734693877551,2.327095317733091
6092.5,0.22916666666666666,2.288401340516489
6095.0,0.2553191489361702,2.323305071316638
6097.5,0.20454545454545456,2.26905282774389
6100.0,0.30612244897959184,2.2578130185576684
6102.5,0.3404255319148936,2.2790925821322823
6105.0,0.2916666666666667,2.276602839534738
6107.5,0.28888888888888886,2.3029674305805563
6110.0,0.2,2.3263402723256466
6112.5,0.1702127659574468,2.2822727749573404
6115.0,0.10869565217391304,2.3050729686518254
6117.5,0.13043478260869565,2.332028556323571
6120.0,0.13043478260869565,2.3157906113964777
6122.5,0.1836734693877551,2.2932868225032657
6125.0,0.2553191489361702,2.354389658738381
6127.5,0.2127659574468085,2.3592702782417536
6130.0,0.22916666666666666,2.333668328149123
6132.5,0.2708333333333333,2.3013852744876266
6135.0,0.2765957446808511,2.254639512082675
6137.5,0.2916666666666667,2.2473344965235467
6140.0,0.2826086956521739,2.2386107107432482
6142.5,0.26666666666666666,2.2436566342579174
6145.0,0.1956521739130435,2.1577177014828357
6147.5,0.20833333333333334,2.170651395648816
6150.0,0.1590909090909091,2.168305668062151
6152.5,0.15555555555555556,2.2025875243788606
6155.0,0.2127659574468085,2.2503658105485256
6157.5,0.23404255319148937,2.264341398915621
6160.0,0.23404255319148937,2.2540918438516044
6162.5,0.20833333333333334,2.2283921060053364
6165.0,0.25,2.206026261775651
6167.5,0.25,2.13391405813252
6170.0,0.3125,2.2390693363824288
6172.5,0.2826086956521739,2.2054206440613653
6175.0,0.3,2.2350213311353953
6177.5,0.30434782608695654,2.247342200244968
6180.0,0.24444444444444444,2.277238569889784
6182.5,0.13333333333333333,2.3083608149077923
6185.0,0.16666666666666666,2.3473192049643514
6187.5,0.13333333333333333,2.320438851960018
6190.0,0.06382978723404255,2.331372600496105
6192.5,0.16666666666666666,2.3473958247008584
6195.0,0.20833333333333334,2.2850124990937823
6197.5,0.2553191489361702,2.269626330866355
6200.0,0.2916666666666667,2.3002997422348437
6202.5,0.2765957446808511,2.253065935864571
6205.0,0.2826086956521739,2.24879287649355
6207.5,0.22916666666666666,2.212897986578031
6210.0,0.13953488372093023,2.1343161968470725
6212.5,0.16666666666666666,2.1683969096496383
6215.0,0.125,2.18492431655007
6217.5,0.15217391304347827,2.2564288976355966
6220.0,0.17391304347826086,2.2131508410960072
6222.5,0.2708333333333333,2.1911290259969847
6225.0,0.2765957446808511,2.202575419281578
6227.5,0.2708333333333333,2.161067134900792
6230.0,0.2978723404255319,2.1953131883570207
6232.5,0.2608695652173913,2.201826167013516
6235.0,0.25,2.2305678622841123
6237.5,0.27906976744186046,2.296998364989018
6240.0,0.21739130434782608,2.336637211212479
6242.5,0.2127659574468085,2.3356057953446108
6245.0,0.25,2.3853102502921013
6247.5,0.1956521739130435,2.3533202489538163
6250.0,0.1956521739130435,2.484857593515753
6252.5,0.22448979591836735,2.4158557282642876
6255.0,0.2916666666666667,2.36398881109252
6257.5,0.28888888888888886,2.3177814194494264
6260.0,0.3125,2.3378797221324477
6262.5,0.32558139534883723,2.3318636924896476
6265.0,0.2553191489361702,2.2789843358260065
6267.5,0.23404255319148937,2.29950750659087
6270.0,0.1956521739130435,2.3260158476972603
6272.5,0.20833333333333334,2.351520207501772
6275.0,0.21739130434782608,2.2536450660469636
6277.5,0.22916666666666666,2.2765370736276087
6280.0,0.21739130434782608,2.318773698367754
6282.5,0.22916666666666666,2.2916096206272694
6285.0,0.21739130434782608,2.28804744169095
6287.5,0.21739130434782608,2.2881350542826095
6290.0,0.2391304347826087,2.256290392854668
6292.5,0.20833333333333334,2.2782503752198604
6295.0,0.1875,2.21221149113392
6297.5,0.24489795918367346,2.236479893230321
6300.0,0.2391304347826087,2.300661436884003
6302.5,0.17391304347826086,2.3537367722465845
6305.0,0.22,2.340704871081728
6307.5,0.22916666666666666,2.2913610967436684
6310.0,0.1590909090909091,2.268723315647095
6312.5,0.1702127659574468,2.2484903426873686
6315.0,0.25,2.216653946472257
6317.5,0.22448979591836735,2.24808981333614
6320.0,0.23404255319148937,2.221428607761551
6322.5,0.2857142857142857,2.255523062939925
6325.0,0.3181818181818182,2.2775019816503606
6327.5,0.36363636363636365,2.28512833795799
6330.0,0.36,2.2894364403846477
6332.5,0.3111111111111111,2.2931190176604503
6335.0,0.2608695652173913,2.25217202290344
6337.5,0.2391304347826087,2.2856980113324417
6340.0,0.21739130434782608,2.277295374690921
6342.5,0.19148936170212766,2.2773150469937624
6345.0,0.22448979591836735,2.322808841781548
6347.5,0.22916666666666666,2.3555634819400297
6350.0,0.2765957446808511,2.3423331653389097
6352.5,0.2978723404255319,2.3611208954077196
6355.0,0.2727272727272727,2.2967184536742837
6357.5,0.23404255319148937,2.2562866296616484
6360.0,0.26,2.2867524589957
6362.5,0.24444444444444444,2.2647665638696446
6365.0,0.2127659574468085,2.2691051648136495
6367.5,0.2653061224489796,2.2826633582381524
6370.0,0.2916666666666667,2.321260859031111
6372.5,0.2916666666666667,2.3011492029560743
6375.0,0.27906976744186046,2.2798560421660494
6377.5,0.20454545454545456,2.245724994952849
6380.0,0.14893617021276595,2.225449983513394
6382.5,0.14583333333333334,2.173817779113368
6385.0,0.17777777777777778,2.217562779598178
6387.5,0.19148936170212766,2.2551508168589947
6390.0,0.24489795918367346,2.265414455127876
6392.5,0.3,2.234305605134509
6395.0,0.3541666666666667,2.2159603120312408
6397.5,0.37777777777777777,2.2112401837430755
6400.0,0.4166666666666667,2.205245388174669
6402.5,0.32558139534883723,2.197618542100885
6405.0,0.25,2.1948971994546045
6407.5,0.21739130434782608,2.222192843948909
6410.0,0.21739130434782608,2.2798261206117987
6412.5,0.19148936170212766,2.295800469192052
6415.0,0.16666666666666666,2.25295211384613
6417.5,0.16666666666666666,2.236302225345793
6420.0,0.1702127659574468,2.2164070818858903
6422.5,0.2708333333333333,2.231061796631057
6425.0,0.2978723404255319,2.2463186997629534
6427.5,0.3,2.2448367593326846
6430.0,0.2978723404255319,2.256768719242686
6432.5,0.24444444444444444,2.2470424729845493
6435.0,0.2391304347826087,2.2927143828256864
6437.5,0.20454545454545456,2.2980858808448823
6440.0,0.16666666666666666,2.349539042651138
6442.5,0.20833333333333334,2.344860313697982
6445.0,0.2708333333333333,2.358892516552535
6447.5,0.22727272727272727,2.373376198688817
6450.0,0.3333333333333333,2.4030775517586087
6452.5,0.26666666666666666,2.3925355955650214
6455.0,0.24444444444444444,2.334971890084746
6457.5,0.2653061224489796,2.311915786637741
6460.0,0.23404255319148937,2.2649042054072557
6462.5,0.24444444444444444,2.270136317780013
6465.0,0.3404255319148936,2.2932163825592418
6467.5,0.3617021276595745,2.3185210498950632
6470.0,0.4375,2.330500627461864
6472.5,0.40816326530612246,2.3405902327764947
6475.0,0.3409090909090909,2.316984030075284
6477.5,0.2727272727272727,2.2761267801275165
6480.0,0.2553191489361702,2.2619176571305792
6482.5,0.15555555555555556,2.2029666544337005
6485.0,0.15217391304347827,2.313557288375775
6487.5,0.2653061224489796,2.3049358285488117
6490.0,0.2857142857142857,2.3005229731709695
6492.5,0.3333333333333333,2.26109680722323
6495.0,0.375,2.2863098983243564
6497.5,0.3958333333333333,2.301088019297676
6500.0,0.29545454545454547,2.308892344992132
6502.5,0.2553191489361702,2.317890770078753
6505.0,0.24444444444444444,2.3379182018159836
6507.5,0.14285714285714285,2.2859890467925843
6510.0,0.10204081632653061,2.2877611072487563
6512.5,0.18,2.3530599045214657
6515.0,0.1956521739130435,2.3141356912824964
6517.5,0.22916666666666666,2.338640627223152
6520.0,0.3191489361702128,2.3175009287000234
6522.5,0.3958333333333333,2.2793013699232176
6525.0,0.32558139534883723,2.2372903625910108
6527.5,0.2608695652173913,2.1989812007718847
6530.0,0.25,2.2153607618978746
6532.5,0.1956521739130435,2.273235273354599
6535.0,0.1875,2.2967590791795223
6537.5,0.2391304347826087,2.365299915339331
6540.0,0.22916666666666666,2.3754398692214362
6542.5,0.2765957446808511,2.3285513980679706
6545.0,0.2978723404255319,2.3330633615095064
6547.5,0.29545454545454547,2.360229026080383
6550.0,0.2826086956521739,2.338779516068056
6552.5,0.3125,2.314041441058469
6555.0,0.24444444444444444,2.3118832344335365
6557.5,0.23404255319148937,2.2881115457201386
6560.0,0.25,2.2667392241491737
6562.5,0.23404255319148937,2.249268551309314
6565.0,0.2708333333333333,2.257821723800853
6567.5,0.2653061224489796,2.254217519197301
6570.0,0.2708333333333333,2.2601852258016795
6572.5,0.30434782608695654,2.254396226732498
6575.0,0.29545454545454547,2.252112893189849
6577.5,0.30434782608695654,2.255553159387257
6580.0,0.2765957446808511,2.2596555050613305
6582.5,0.22916666666666666,2.250594584084143
6585.0,0.19148936170212766,2.2673472041915996
6587.5,0.17777777777777778,2.3689210782046737
6590.0,0.21739130434782608,2.3534684469115055
6592.5,0.21739130434782608,2.3874268679583563
6595.0,0.20408163265306123,2.4086128075824025
6597.5,0.23404255319148937,2.3979229902924386
6600.0,0.2127659574468085,2.347734902685342
6602.5,0.2222222222222222,2.3774432157852425
6605.0,0.19148936170212766,2.3195369955007856
6607.5,0.22448979591836735,2.3284355925609423
6610.0,0.2127659574468085,2.334554452497667
6612.5,0.2222222222222222,2.362749509030732
6615.0,0.20408163265306123,2.3684491021787766
6617.5,0.2765957446808511,2.3334880216613043
6620.0,0.2,2.3197080802850047
6622.5,0.2553191489361702,2.2930791605027196
6625.0,0.2127659574468085,2.294832091262601
6627.5,0.2391304347826087,2.2138519176111
6630.0,0.17391304347826086,2.2216395530881132
6632.5,0.20833333333333334,2.1640540141983124
